1788989677.17	$GPGSV,4,4,15,193,,,26,197,,,29,201,,,27,1*5D
1788989677.17	$GPRMC,213450.09,A,3001.72937,S,05112.75717,W,0.07,89.66,090926,,,A,V*1F
1788989678.20	$GPGGA,213451.09,3001.72920,S,05112.75686,W,1,06,1.25,91.24,M,,M,,*4B
1788989678.20	$GPGLL,3001.72920,S,05112.75686,W,213451.09,A,A*6E
1788989678.20	$GPGSA,A,3,08,10,16,18,27,32,,,,,,,2.02,1.25,1.59,1*17
1788989678.20	$GPGSV,4,1,15,1,03,245,,2,17,232,23,8,41,234,24,10,51,157,27,1*5F
1788989678.20	$GPGSV,4,2,15,16,16,321,30,18,10,080,22,23,23,134,33,24,00,131,,1*66
1788989678.20	$GPGSV,4,3,15,26,01,348,,27,71,287,49,28,03,028,,32,62,039,48,1*6E
1788989678.20	$GPGSV,4,4,15,193,,,24,197,,,29,201,,,27,1*5F
1788989678.20	$GPRMC,213451.09,A,3001.72920,S,05112.75686,W,0.11,89.66,090926,,,A,V*16
1788989679.21	$GPGGA,213452.09,3001.72916,S,05112.75665,W,1,06,1.25,91.30,M,,M,,*45
1788989679.21	$GPGLL,3001.72916,S,05112.75665,W,213452.09,A,A*65
1788989679.21	$GPGSA,A,3,08,10,16,18,27,32,,,,,,,2.02,1.25,1.59,1*17
1788989679.21	$GPGSV,4,1,15,1,03,245,,2,17,232,23,8,41,234,25,10,51,157,26,1*5F
1788989679.21	$GPGSV,4,2,15,16,16,321,30,18,10,080,23,23,23,134,33,24,00,131,,1*67
1788989679.21	$GPGSV,4,3,15,26,01,348,,27,71,287,49,28,03,028,,32,62,039,48,1*6E
1788989679.21	$GPGSV,4,4,15,193,,,24,197,,,25,201,,,27,1*53
1788989679.21	$GPRMC,213452.09,A,3001.72916,S,05112.75665,W,0.15,89.66,090926,,,A,V*19
1788989680.24	$GPGGA,213453.09,3001.72913,S,05112.75654,W,1,06,1.25,91.45,M,,M,,*41
1788989680.24	$GPGLL,3001.72913,S,05112.75654,W,213453.09,A,A*63
1788989680.24	$GPGSA,A,3,08,10,16,18,27,32,,,,,,,2.02,1.25,1.59,1*17
1788989680.24	$GPGSV,4,1,15,1,03,245,,2,17,232,23,8,41,234,26,10,51,157,27,1*5D
1788989680.24	$GPGSV,4,2,15,16,16,321,29,18,10,080,23,23,23,134,33,24,00,131,,1*6F
1788989680.24	$GPGSV,4,3,15,26,01,348,,27,71,287,50,28,03,028,,32,62,039,48,1*66
1788989680.24	$GPGSV,4,4,15,193,,,34,197,,,25,201,,,27,1*52
1788989680.24	$GPRMC,213453.09,A,3001.72913,S,05112.75654,W,0.09,89.66,090926,,,A,V*12
1788989681.26	$GPGGA,213454.09,3001.72915,S,05112.75653,W,1,06,1.25,91.68,M,,M,,*48
1788989681.26	$GPGLL,3001.72915,S,05112.75653,W,213454.09,A,A*65
1788989681.26	$GPGSA,A,3,08,10,16,18,27,32,,,,,,,2.02,1.25,1.59,1*17
1788989681.26	$GPGSV,4,1,15,1,03,245,,2,17,232,24,8,41,234,26,10,51,157,26,1*5B
