t_s,media_mA,min_mA,max_mA,n
249.88,0.4317,0.0025,4.4630,10240
249.99,0.4315,0.0017,9.5176,10240
250.09,0.4331,0.0028,4.5355,9728
250.19,0.4287,0.0022,6.8676,10240
250.29,0.4320,0.0038,9.8467,10240
250.39,0.4266,0.0017,7.5902,10240
250.49,0.4304,0.0030,7.9805,9728
250.59,0.4310,0.0022,6.6557,10240
250.69,0.4299,0.0002,8.9667,10240
250.79,0.4326,-0.0003,5.6202,9728
250.89,0.4290,-0.0002,9.6674,10240
251.00,0.4274,0.0021,7.9996,10240
251.10,0.4318,0.0046,4.5985,9728
251.20,0.4290,0.0015,8.1895,10240
251.30,0.4302,0.0000,9.5767,10240
251.40,0.4314,0.0041,6.4921,10240
251.50,0.4277,0.0012,9.6582,9728
251.60,0.4287,0.0001,6.3193,10240
251.70,0.4288,0.0007,6.2945,10240
251.80,0.4318,0.0022,7.9610,9728
251.90,0.4327,0.0012,4.3282,10240
252.00,0.4285,0.0007,6.4822,10240
252.10,0.4308,-0.0002,5.8668,9728
252.21,0.4302,0.0001,4.2754,10240
252.31,0.4337,0.0041,7.9252,10240
252.41,0.4280,0.0021,4.2035,9728
252.51,0.4332,0.0014,10.2943,10240
252.61,0.4277,0.0007,8.3489,10240
252.72,0.4293,0.0036,7.7665,6656
252.82,0.4310,0.0014,9.3611,13824
252.92,0.4322,0.0000,8.8803,10240
253.02,0.4352,-0.0006,9.5752,10240
253.12,0.4268,0.0027,8.8533,10240
253.22,0.4282,0.0027,6.0084,9728
253.32,0.4285,0.0023,6.5371,10240
253.42,0.4235,0.0030,6.0756,10240
253.52,0.4313,0.0034,10.7717,9728
253.62,0.4268,0.0033,4.2898,10240
253.72,0.4351,0.0026,10.3613,10240
253.82,0.4236,0.0020,6.2987,9728
253.92,0.4291,0.0017,6.5101,10240
254.03,0.4276,0.0020,7.7224,10240
254.13,0.4316,0.0032,5.8403,9728
254.23,0.4334,0.0042,8.6626,10240
254.33,0.4318,0.0019,4.1031,9728
254.43,0.4273,0.0033,6.6240,10240
254.53,0.4319,0.0018,10.5151,9728
254.63,0.4313,-0.0003,9.4175,10240
254.73,0.4305,0.0025,8.3646,10240
254.83,0.4308,0.0023,4.5162,10240
254.93,0.4333,0.0014,4.4775,9728
255.03,0.4267,0.0028,9.2409,10240
255.13,0.4296,0.0037,10.4057,9728
255.23,0.4256,0.0020,7.4275,10240
255.33,0.4314,0.0035,4.3138,10240
255.43,0.4332,0.0020,10.2136,9728
255.53,0.4230,0.0026,8.5184,10240
255.63,0.4347,-0.0009,9.3962,10240
255.73,0.4276,0.0016,4.4389,9728
255.83,0.4343,0.0021,6.8808,10240
255.93,0.4311,0.0028,4.4872,9728
256.04,0.4283,0.0034,9.3707,10240
256.14,0.4277,0.0026,8.6894,10240
256.24,0.4326,-0.0009,7.4379,9728
256.34,0.4329,0.0031,4.0602,10240
256.44,0.4283,0.0004,10.5693,9728
256.54,0.4324,0.0017,4.2370,10240
256.64,0.4279,0.0029,7.5465,10240
256.74,0.4252,0.0017,8.2334,9728
256.84,0.4304,0.0016,8.0441,10240
256.94,0.4317,0.0033,4.4582,10240
257.04,0.4251,0.0021,7.6261,10240
257.14,0.4263,0.0012,9.1986,9728
257.24,0.4303,0.0032,4.4100,10240
257.34,0.4310,0.0017,9.1811,9728
257.44,0.4300,0.0027,7.6889,10240
257.54,0.4284,0.0025,7.6507,10240
257.64,0.4248,0.0010,8.7322,9728
257.75,0.4310,0.0028,7.9275,10240
257.85,0.4329,0.0027,9.9723,10240
257.95,0.4316,0.0026,9.0213,9728
258.05,0.4257,0.0030,7.5224,10240
258.15,0.4302,0.0020,8.1054,10240
258.25,0.4321,0.0034,4.4727,9728
258.35,0.4327,0.0039,4.2514,10240
258.45,0.4301,0.0025,9.4145,10240
258.55,0.4250,0.0023,6.3987,9728
258.65,0.4288,0.0027,10.9825,10240
258.75,0.4302,0.0035,9.0730,10240
258.85,0.4317,0.0015,9.8780,9728
258.95,0.4216,0.0025,8.9871,10240
259.05,0.4297,0.0012,6.4391,10240
259.15,0.4304,0.0033,7.8024,9728
259.25,0.4319,0.0023,9.2609,10240
259.35,0.4239,0.0011,8.7283,9728
259.46,0.4294,0.0012,8.5227,10240
259.56,0.4270,0.0013,5.5792,10240
259.66,0.4271,0.0019,4.3378,9728
259.76,0.4353,0.0014,9.5175,10240
259.86,0.4334,0.0019,8.7338,10240
259.96,0.4244,0.0026,9.8827,9728
260.06,0.4273,0.0010,8.1079,10240
260.16,0.4339,0.0015,4.2946,10240
260.26,0.4298,0.0015,8.2007,9728
260.36,0.4308,0.0010,4.7832,10240
260.46,0.4334,0.0027,4.3715,10240
260.56,0.4275,0.0028,4.2802,9728
260.66,0.4327,0.0012,9.1932,10240
260.76,0.4321,0.0014,8.4538,10240
260.87,0.4248,0.0025,6.3595,9728
260.97,0.4356,0.0026,8.8349,10240
261.07,0.4286,0.0017,6.2068,10240
261.17,0.4251,0.0031,8.0049,9728
261.27,0.4315,0.0030,9.5143,10240
261.37,0.4209,0.0024,9.4375,10240
261.47,0.4267,0.0033,6.5664,9728
261.57,0.4323,0.0023,7.4856,10240
261.67,0.4305,0.0026,9.6649,10240
261.77,0.4339,0.0021,8.4866,9728
261.87,0.4297,0.0025,4.4004,10240
261.97,0.4317,0.0026,8.2903,9728
262.07,0.4246,0.0031,9.0167,10240
262.17,0.4355,0.0021,4.1031,10240
262.27,0.4292,0.0049,4.3090,9728
262.37,0.4336,0.0031,4.5694,10240
262.47,0.4295,0.0018,10.1570,10240
262.57,0.4300,0.0023,4.3330,9728
262.67,0.4315,0.0032,4.3330,10240
262.77,0.4267,0.0027,6.6297,9728
262.87,0.4305,0.0029,4.4389,10240
262.98,0.4279,0.0003,9.2289,10240
263.08,0.4280,0.0033,11.3506,9728
263.18,0.4375,0.0039,10.2485,10240
263.28,0.4278,0.0022,4.5791,10240
263.38,0.4306,0.0027,6.5598,9728
263.48,0.4307,0.0027,4.2179,10240
263.58,0.4279,0.0026,9.7913,10240
263.68,0.4343,0.0003,7.9651,9728
263.78,0.4339,0.0031,10.1060,10240
263.88,0.4299,0.0020,4.2131,9728
263.98,0.4303,0.0011,6.4041,10240
264.08,0.4280,0.0033,8.0061,10240
264.18,0.4324,0.0007,4.4052,9728
264.28,0.4298,0.0034,8.8135,10240
264.38,0.4323,0.0008,9.2060,9728
264.48,0.4311,0.0007,6.8486,10240
264.58,0.4240,0.0023,8.2585,10240
264.68,0.4325,0.0015,10.9315,9728
264.78,0.4279,0.0012,4.2754,10240
264.88,0.4333,0.0023,4.4920,9728
264.99,0.4269,0.0029,6.6919,10240
265.09,0.4285,0.0025,7.8452,10240
265.19,0.4269,0.0029,10.4739,10240
265.29,0.4273,0.0026,4.4775,9728
265.39,0.4295,0.0030,7.9139,10240
265.49,0.4288,0.0027,8.7557,10240
265.59,0.4295,0.0032,4.4196,9728
265.69,0.4325,0.0015,10.2534,10240
265.79,0.4245,0.0019,8.5298,10240
265.89,0.4289,0.0010,9.0167,9728
265.99,0.4233,0.0027,8.1027,10240
266.09,0.4344,0.0032,11.1205,10240
266.19,0.4289,0.0028,10.8177,9728
266.29,0.4301,0.0035,9.3596,10240
266.40,0.4296,0.0030,11.2125,10240
266.50,0.4352,0.0012,4.3859,9728
266.60,0.4283,0.0034,4.4824,10240
266.70,0.4304,0.0023,10.4318,9728
266.80,0.4290,0.0032,8.3955,10240
266.90,0.4290,0.0019,8.1165,10240
267.00,0.4275,0.0029,4.3234,9728
267.10,0.4316,0.0033,4.6616,10240
267.20,0.4275,0.0007,10.7383,9728
267.30,0.4295,0.0018,8.8818,10240
267.40,0.4347,0.0005,4.2418,10240
267.50,0.4282,0.0026,4.5549,9728
267.60,0.4319,0.0014,4.4969,10240
267.70,0.4288,0.0024,10.2061,10240
267.80,0.4264,0.0031,8.2000,9728
267.90,0.4304,0.0014,4.3282,10240
268.00,0.4268,0.0023,7.2708,10240
268.10,0.4253,0.0019,6.3570,9728
268.20,0.4356,0.0024,10.2717,10240
268.30,0.4309,0.0034,8.4193,10240
268.41,0.4302,0.0021,6.6943,9216
268.51,0.4261,0.0008,9.1986,11264
268.61,0.4330,0.0022,4.3667,10240
268.71,0.4354,0.0001,4.2322,9728
268.81,0.4232,0.0028,8.5164,10240
268.92,0.4293,0.0021,4.5646,10240
269.02,0.4310,0.0016,9.1076,9728
269.12,0.4326,0.0024,5.9936,10240
269.22,0.4266,0.0011,9.4230,10240
269.32,0.4315,0.0024,8.7299,9728
269.42,0.4304,0.0034,9.9410,10240
269.52,0.4306,0.0027,4.4293,9728
269.62,0.4281,0.0033,8.0667,10240
269.72,0.4308,0.0023,8.9398,10240
269.82,0.4310,0.0031,8.0427,10240
269.92,0.4291,0.0017,8.2920,9728
270.02,0.4330,0.0030,10.0466,10240
270.12,0.4295,0.0028,9.4253,10240
270.23,0.4335,0.0037,4.0698,10240
270.33,0.4265,0.0024,6.8473,9728
270.43,0.4280,0.0019,4.6276,10240
270.53,0.4323,0.0004,10.2943,9728
270.63,0.4329,0.0024,10.1570,10240
270.73,0.4326,0.0040,4.2754,10240
270.83,0.4262,0.0010,6.6682,9728
270.93,0.4293,0.0012,11.5810,10240
271.03,0.4344,0.0033,4.3042,10240
271.13,0.4293,0.0030,8.7768,9728
271.23,0.4302,0.0019,8.9344,10240
271.33,0.4271,0.0021,5.8172,10240
271.43,0.4352,0.0023,10.1570,9728
271.53,0.4295,0.0023,4.2418,10240
271.63,0.4308,0.0027,9.7000,10240
271.73,0.4305,0.0029,9.9324,9728
271.83,0.4280,0.0027,6.7208,10240
271.94,0.4306,0.0009,7.0722,10240
272.04,0.4310,0.0021,11.1665,9728
272.14,0.4268,0.0035,9.1531,10240
272.24,0.4304,0.0015,4.2898,10240
272.34,0.4291,0.0007,10.7271,9728
272.44,0.4302,0.0023,7.2527,10240
272.54,0.4283,0.0021,6.6198,9728
272.64,0.4301,0.0003,8.9454,10240
272.74,0.4279,0.0023,9.5631,10240
272.84,0.4358,0.0032,10.8699,9728
272.94,0.4268,0.0016,4.9641,10240
273.04,0.4326,0.0016,10.9365,10240
273.14,0.4318,0.0014,7.3538,10240
273.24,0.4327,0.0020,10.9462,9728
273.34,0.4250,0.0028,4.2131,10240
273.45,0.4341,0.0002,11.9965,9728
273.55,0.4235,0.0025,6.8473,10240
273.65,0.4310,0.0030,5.6833,10240
273.75,0.4333,0.0029,11.7656,9728
273.85,0.4301,0.0019,4.4293,10240
273.95,0.4310,0.0027,4.4100,10240
274.05,0.4321,-0.0008,4.5210,9728
274.15,0.4257,0.0018,9.9284,10240
274.25,0.4315,0.0008,10.4318,9728
274.35,0.4269,0.0016,9.2690,10240
274.45,0.4349,0.0017,4.3378,10240
274.55,0.4319,0.0027,9.7467,9728
274.65,0.4244,0.0025,4.2850,10240
274.75,0.4304,0.0025,4.9494,9728
274.85,0.4314,0.0016,9.2828,10240
274.95,0.4320,-0.0007,8.5416,10240
275.05,0.4315,0.0025,9.4606,9728
275.15,0.4237,0.0015,11.9965,10240
275.25,0.4294,0.0022,4.4245,10240
275.35,0.4314,0.0027,4.6130,9728
275.45,0.4333,0.0014,4.5210,10240
275.56,0.4294,0.0024,9.5675,10240
275.66,0.4315,0.0028,10.2485,9728
275.76,0.4268,-0.0006,8.6602,10240
275.86,0.4261,0.0030,7.0399,10240
275.96,0.4343,0.0001,10.0809,9728
276.06,0.4319,0.0020,10.6543,10240
276.16,0.4269,0.0008,4.5404,10240
276.26,0.4332,0.0040,10.3859,9728
276.36,0.4291,0.0031,5.9492,10240
276.46,0.4314,0.0004,7.8309,10240
276.56,0.4287,0.0008,4.6907,9728
276.66,0.4256,0.0014,4.3570,10240
276.76,0.4326,0.0013,7.9087,10240
276.86,0.4304,0.0017,4.3619,9728
276.96,0.4298,0.0038,8.1570,10240
277.07,0.4281,0.0031,5.9959,9728
277.17,0.4288,0.0019,8.0994,10240
277.27,0.4251,0.0022,8.6186,10240
277.37,0.4309,0.0006,4.2898,10240
277.47,0.4308,0.0019,4.7199,9728
277.57,0.4290,0.0006,8.5625,10240
277.67,0.4317,0.0030,4.3763,9728
277.77,0.4294,0.0010,7.8409,10240
277.87,0.4323,0.0023,4.2610,10240
277.97,0.4301,0.0019,4.4630,9728
278.07,0.4304,0.0015,4.3907,10240
278.17,0.4277,0.0009,7.0547,10240
278.27,0.4305,0.0017,7.5266,9728
278.37,0.4311,0.0032,7.6137,10240
278.47,0.4314,0.0021,9.2810,10240
278.57,0.4273,0.0033,7.9567,9728
278.68,0.4325,0.0008,8.3783,10240
278.78,0.4283,0.0033,7.9287,10240
278.88,0.4275,0.0022,8.9660,9728
278.98,0.4304,0.0026,7.1071,10240
279.08,0.4320,0.0014,10.2943,9728
279.18,0.4267,0.0009,8.2103,10240
279.28,0.4300,0.0026,6.5122,10240
279.38,0.4290,0.0038,4.3090,9728
279.48,0.4384,0.0022,4.3234,10240
279.58,0.4297,0.0018,4.6130,10240
279.68,0.4353,0.0028,8.4692,9728
279.78,0.4270,0.0025,10.0922,10240
279.88,0.4350,0.0002,4.1700,10240
279.98,0.4249,0.0025,10.1113,9728
280.08,0.4341,0.0024,9.7922,10240
280.18,0.4267,0.0022,8.5741,9728
280.28,0.4341,0.0005,4.4245,10240
280.38,0.4305,0.0007,9.3495,10240
280.48,0.4259,0.0030,6.8024,9728
280.58,0.4261,0.0028,8.5722,10240
280.68,0.4294,0.0007,9.1112,9728
280.79,0.4364,0.0015,4.2994,10240
280.89,0.4288,0.0013,7.7909,10240
280.99,0.4327,0.0012,9.8699,10240
281.09,0.4300,-0.0001,4.6276,9728
281.19,0.4267,0.0012,6.1546,10240
281.29,0.4289,0.0021,4.3186,10240
281.39,0.4310,0.0025,10.7876,10240
281.49,0.4289,0.0014,10.3859,9728
281.59,0.4304,0.0033,10.3566,10240
281.69,0.4324,0.0016,6.1348,9728
281.79,0.4288,0.0013,9.0404,10240
281.89,0.4289,0.0016,4.5162,9728
281.99,0.4289,0.0013,9.7281,10240
282.09,0.4283,0.0009,4.3426,10240
282.19,0.4234,0.0024,8.1422,9728
282.29,0.4307,0.0026,7.1620,10240
282.40,0.4297,0.0025,10.2028,10240
282.50,0.4259,0.0012,8.0060,9728
282.60,0.4280,0.0023,4.3090,10240
282.70,0.4311,0.0014,8.4896,10240
282.80,0.4324,0.0035,8.9472,9728
282.90,0.4343,0.0012,10.4776,10240
283.00,0.4339,-0.0007,4.2322,10240
283.10,0.4305,0.0029,4.1031,9728
283.20,0.4302,-0.0012,10.2892,10240
283.30,0.4302,0.0021,8.5787,9728
283.40,0.4311,0.0004,8.9469,10240
283.50,0.4318,0.0026,9.7000,9728
283.60,0.4322,0.0022,9.1329,10240
283.70,0.4295,0.0041,9.9152,10240
283.80,0.4275,0.0003,6.4814,9728
283.90,0.4276,0.0025,4.3090,10240
284.00,0.4315,0.0014,4.6761,10240
284.10,0.4323,0.0023,8.6946,9728
284.20,0.4287,0.0021,10.2731,10240
284.31,0.4261,0.0007,4.1939,10240
284.41,0.4314,0.0035,9.7492,9728
284.51,0.4327,0.0016,4.5162,10240
284.61,0.4288,0.0011,8.7311,9728
284.71,0.4290,0.0031,10.4318,10240
284.81,0.4278,0.0009,5.7527,9728
284.91,0.4314,0.0016,10.2259,10240
285.01,0.4310,0.0024,4.2994,10240
285.11,0.4326,0.0020,4.5694,9728
285.21,0.4293,0.0012,7.9747,10240
285.31,0.4345,0.0033,10.1038,10240
285.41,0.4262,0.0016,8.5258,9728
285.51,0.4247,0.0014,9.2904,10240
285.61,0.4316,0.0024,9.2603,10240
285.71,0.4319,0.0025,4.3186,9728
285.81,0.4339,0.0040,4.3138,10240
285.91,0.4218,0.0023,8.4718,9728
286.01,0.4298,0.0025,9.0313,10240
286.11,0.4296,0.0023,9.8827,10240
286.21,0.4305,0.0020,9.2532,9728
286.31,0.4278,0.0012,10.2743,10240
286.42,0.4366,0.0039,4.2083,10240
286.52,0.4263,0.0027,9.2902,9728
286.62,0.4292,0.0017,4.1796,10240
286.72,0.4281,0.0012,9.9836,10240
286.82,0.4316,0.0003,8.7476,9728
286.92,0.4360,0.0044,4.0698,10240
287.02,0.4287,0.0015,10.9068,10240
287.12,0.4271,0.0012,6.6058,9728
287.22,0.4305,0.0025,4.4582,10240
287.32,0.4255,-0.0000,7.2502,9728
287.42,0.4306,0.0017,6.8473,10240
287.52,0.4270,0.0037,9.6087,10240
287.62,0.4312,0.0019,8.8349,10240
287.72,0.4217,0.0028,8.3812,9728
287.83,0.4303,0.0031,10.7987,10240
287.93,0.4321,0.0015,4.3474,10240
288.03,0.4300,0.0023,7.6220,9728
288.13,0.4329,0.0030,4.4630,10240
288.23,0.4284,0.0025,4.2802,10240
288.33,0.4339,0.0023,4.3811,9728
288.43,0.4323,0.0028,4.3763,10240
288.53,0.4257,-0.0010,10.2485,9728
288.63,0.4290,0.0014,8.4931,10240
288.73,0.4337,0.0026,10.4432,10240
288.83,0.4268,0.0007,8.6857,9728
288.93,0.4273,0.0005,4.5597,10240
289.03,0.4281,-0.0002,8.0014,10240
289.13,0.4340,-0.0008,4.3090,9728
289.23,0.4254,0.0011,10.0626,10240
289.33,0.4278,-0.0004,9.0741,9728
289.43,0.4289,0.0025,8.3317,10240
289.53,0.4274,0.0001,7.9179,10240
289.63,0.4239,0.0012,6.8424,9728
289.73,0.4355,0.0037,8.3754,10240
289.84,0.4273,0.0013,10.0655,10240
289.94,0.4350,0.0032,9.4240,9728
290.04,0.4236,0.0020,6.7743,10240
290.14,0.4293,0.0023,8.9952,10240
290.24,0.4277,0.0022,10.2488,9728
290.34,0.4320,0.0021,4.5017,10240
290.44,0.4311,0.0026,9.2682,10240
290.54,0.4286,0.0033,6.2367,10240
290.64,0.4343,0.0036,4.1748,9728
290.74,0.4295,0.0025,11.1665,10240
290.84,0.4282,0.0000,8.2813,9728
290.94,0.4299,0.0018,7.7900,10240
291.04,0.4302,0.0015,9.3776,10240
291.14,0.4267,0.0021,7.3302,9728
291.24,0.4336,0.0015,10.6744,10240
291.35,0.4301,0.0039,7.2008,10240
291.45,0.4250,0.0019,8.7493,9728
291.55,0.4303,0.0015,4.1413,10240
291.65,0.4283,0.0035,9.2897,10240
291.75,0.4348,0.0024,4.5162,9728
291.85,0.4265,0.0033,9.0842,10240
291.95,0.4335,0.0015,9.3548,10240
292.05,0.4291,0.0031,8.3872,9728
292.15,0.4327,0.0024,4.3282,10240
292.25,0.4275,0.0025,4.6421,10240
292.35,0.4228,0.0028,5.9048,9728
292.45,0.4293,0.0021,4.0888,10240
292.55,0.4296,0.0007,9.1266,10240
292.65,0.4271,0.0001,4.3907,9728
292.76,0.4349,0.0011,4.3763,10240
292.86,0.4290,0.0042,4.0507,10240
292.96,0.4313,0.0031,10.7528,9728
293.06,0.4329,0.0017,4.3138,10240
293.16,0.4284,0.0018,9.7507,9728
293.26,0.4284,0.0014,8.4995,10240
293.36,0.4273,0.0017,7.9463,10240
293.46,0.4324,0.0020,8.7322,9728
293.56,0.4265,0.0017,9.3330,10240
293.66,0.4270,0.0004,7.1800,10240
293.76,0.4348,0.0017,6.9372,9728
293.86,0.4260,0.0019,10.2813,10240
293.96,0.4309,0.0033,8.4814,9728
294.06,0.4280,0.0009,8.8897,10240
294.16,0.4218,0.0013,9.6574,10240
294.26,0.4276,0.0027,4.3570,10240
294.36,0.4310,0.0021,4.2994,9728
294.46,0.4304,0.0012,5.8020,10240
294.56,0.4264,0.0021,6.9071,9728
294.67,0.4275,0.0017,7.5820,10240
294.77,0.4303,0.0013,4.7978,10240
294.87,0.4309,0.0021,9.8370,9728
294.97,0.4276,0.0035,4.5500,10240
295.07,0.4278,0.0020,9.9302,10240
295.17,0.4307,0.0030,8.2040,9728
295.27,0.4219,0.0019,7.0280,10240
295.37,0.4313,0.0036,6.6241,9728
295.47,0.4273,0.0024,6.5011,10240
295.57,0.4362,0.0027,4.7004,10240
295.67,0.4337,0.0023,4.3619,10240
295.77,0.4243,0.0023,7.0721,9728
295.87,0.4358,0.0024,9.1986,10240
295.97,0.4277,0.0006,11.0745,9728
296.07,0.4321,0.0026,9.5622,10240
296.17,0.4276,0.0026,6.2827,10240
296.27,0.4314,0.0018,4.4052,9728
296.37,0.4320,0.0027,4.5113,10240
296.48,0.4331,0.0029,4.7296,10240
296.58,0.4334,0.0017,4.3570,9728
296.68,0.4292,-0.0011,6.1860,10240
296.78,0.4294,0.0022,4.0079,9728
296.88,0.4318,0.0016,9.2938,10240
296.98,0.4282,0.0013,10.4776,10240
297.08,0.4326,0.0021,4.2946,9728
297.18,0.4326,0.0019,7.8870,10240
297.28,0.4320,0.0016,4.5888,10240
297.38,0.4291,0.0010,8.9513,9728
297.48,0.4274,0.0028,4.1127,10240
297.58,0.4271,0.0025,6.5179,9728
297.68,0.4299,0.0036,9.3479,10240
297.78,0.4362,0.0031,4.1987,10240
297.88,0.4232,0.0021,9.7575,9728
297.98,0.4306,-0.0002,7.9540,10240
298.08,0.4276,-0.0007,8.2412,10240
298.18,0.4309,0.0019,4.4245,9728
298.28,0.4271,0.0040,4.5985,10240
298.39,0.4310,0.0028,4.4148,10240
298.49,0.4271,0.0017,7.8355,9728
298.59,0.4323,0.0022,4.1222,10240
298.69,0.4339,0.0024,7.8164,10240
298.79,0.4292,0.0029,4.4341,9728
298.89,0.4258,0.0015,6.4487,10240
298.99,0.4316,0.0024,4.4679,10240
299.09,0.4285,0.0018,9.8779,9728
299.19,0.4310,0.0019,9.5417,10240
299.29,0.4315,0.0013,10.2749,9728
299.39,0.4286,0.0013,9.9397,10240
299.49,0.4353,0.0023,4.4052,10240
299.59,0.4253,0.0023,8.6141,9728
299.69,0.4306,-0.0000,4.8076,10240
299.80,0.4349,0.0029,4.3522,10240
299.90,0.4268,0.0020,6.6477,10240
300.00,0.4255,0.0036,7.3407,9728
300.10,0.4288,0.0026,6.3091,10240
300.20,0.4304,0.0008,7.7704,10240
300.30,0.4336,0.0024,9.8782,9728
300.40,0.4281,0.0027,6.0011,10240
300.50,0.4294,0.0034,6.0804,10240
300.60,0.4316,0.0039,7.7788,10240
300.71,0.4304,0.0015,9.0078,9728
300.81,0.4290,0.0025,6.3987,10752
300.91,0.4322,0.0021,9.4026,10240
301.01,0.4361,0.0030,11.1205,10240
301.11,0.4290,0.0025,10.2668,9728
301.21,0.4311,0.0016,4.1891,10240
301.31,0.4323,0.0025,4.3090,8704
301.42,0.4285,0.0014,7.3544,11264
301.52,0.4327,0.0033,7.8786,10240
301.62,0.4301,0.0041,4.3186,10240
301.72,0.4283,0.0002,9.6544,9728
301.82,0.4299,0.0011,4.2131,10240
301.92,0.4244,0.0014,7.3521,10240
302.02,0.4281,0.0015,10.4318,10240
302.12,0.4255,0.0026,6.8773,10240
302.22,0.4309,0.0025,10.6164,9728
302.33,0.4324,0.0020,4.4872,10240
302.43,0.4332,0.0032,4.7004,10240
302.53,0.4246,0.0026,9.5085,10752
302.64,0.4295,0.0029,9.0621,10240
302.74,0.4277,0.0010,4.0841,9728
302.84,0.4273,0.0034,8.6535,10240
302.94,0.4317,0.0026,4.3090,10240
303.04,0.4270,0.0034,6.1632,9728
303.14,0.4277,0.0019,8.3207,10240
303.24,0.4307,0.0033,4.3138,10240
303.34,0.4315,0.0029,4.3042,10240
303.44,0.4341,0.0014,9.8312,9728
303.54,0.4291,0.0022,6.5202,10240
303.65,0.4276,0.0034,8.4780,10240
303.75,0.4332,0.0033,4.4148,10240
303.85,0.4298,0.0030,4.3619,9728
303.95,0.4295,0.0040,7.4604,10240
304.06,0.4340,0.0039,8.0946,10240
304.16,0.4289,0.0014,8.1253,10752
304.26,0.4309,0.0034,7.6323,10240
304.36,0.4314,0.0009,4.5355,10240
304.46,0.4268,-0.0001,6.0933,9728
304.56,0.4306,0.0012,8.7702,10240
304.66,0.4309,0.0018,9.7609,10240
304.76,0.4316,0.0027,4.2227,9728
304.86,0.4345,0.0011,9.8513,10240
304.97,0.4256,-0.0003,6.9372,10240
305.07,0.4243,0.0014,7.0058,10240
305.17,0.4304,0.0029,11.6733,10240
305.27,0.4257,0.0004,6.9154,10240
305.37,0.4343,0.0016,4.2466,9728
305.47,0.4279,0.0027,5.9031,10240
305.58,0.4316,0.0032,4.2179,10240
305.68,0.4311,0.0009,4.1891,10240
305.78,0.4341,0.0025,9.9849,9728
305.88,0.4302,0.0009,4.5839,10240
305.98,0.4307,0.0012,4.5355,10240
306.08,0.4255,0.0027,8.5455,9728
306.18,0.4286,0.0016,10.3402,10240
306.28,0.4270,0.0031,9.2630,10240
306.38,0.4274,0.0021,6.6471,9728
306.48,0.4300,0.0021,10.4612,10240
306.58,0.4337,0.0004,9.1292,10240
306.68,0.4247,0.0025,4.3090,9728
306.78,0.4330,0.0028,4.1700,10240
306.88,0.4351,0.0022,9.2641,10240
306.99,0.4320,0.0019,10.3591,9728
307.09,0.4244,0.0019,8.0577,10240
307.19,0.4302,-0.0007,5.9276,10240
307.29,0.4283,0.0024,9.5990,9728
307.39,0.4277,0.0030,9.0265,10240
307.49,0.4304,0.0033,4.6033,10240
307.59,0.4353,0.0024,9.1933,10240
307.69,0.4294,0.0023,4.3282,9728
307.79,0.4278,0.0035,8.7025,10240
307.89,0.4297,0.0038,4.1700,9728
307.99,0.4340,0.0032,7.5583,10240
308.09,0.4284,0.0017,4.5888,10240
308.19,0.4362,0.0038,4.4437,9728
308.29,0.4263,0.0013,10.3771,10240
308.39,0.4274,0.0021,7.6649,10240
308.50,0.4297,0.0011,8.5916,10240
308.60,0.4347,0.0015,4.1844,9728
308.70,0.4254,0.0022,10.9818,10240
308.80,0.4341,-0.0012,10.1113,10240
308.90,0.4290,-0.0011,4.5355,9728
309.00,0.4340,0.0005,10.1113,10240
309.10,0.4235,0.0018,11.8579,9728
309.20,0.4273,-0.0011,6.3987,10240
309.30,0.4279,0.0019,4.2946,10240
309.40,0.4262,0.0017,7.0876,9728
309.50,0.4315,0.0038,4.5065,10240
309.60,0.4277,0.0001,8.0146,10240
309.70,0.4367,0.0030,9.7000,9728
309.80,0.4344,0.0015,10.1570,10240
309.91,0.4247,0.0026,7.3812,10240
310.01,0.4359,0.0025,4.4245,9728
310.11,0.4256,0.0023,7.6534,10240
310.21,0.4320,0.0027,7.8942,10240
310.31,0.4310,0.0023,4.3138,9728
310.41,0.4353,0.0016,11.0359,10240
310.51,0.4235,0.0006,7.6981,10240
310.61,0.4317,0.0017,9.8024,9728
310.71,0.4316,0.0028,4.5259,10240
310.81,0.4288,0.0004,9.2441,9728
310.91,0.4320,0.0013,4.2562,10240
311.01,0.4281,0.0020,7.0271,10240
311.11,0.4272,0.0023,6.2537,9728
311.21,0.4343,0.0034,4.3426,10240
311.31,0.4285,0.0029,9.6877,10240
311.42,0.4254,0.0019,6.8086,10240
311.52,0.4323,0.0030,8.3504,9728
311.62,0.4315,0.0026,4.5065,10240
311.72,0.4277,0.0025,9.2419,10240
311.82,0.4318,0.0030,10.6152,9728
311.92,0.4336,0.0032,4.2706,10240
312.02,0.4330,0.0031,6.6807,10240
312.12,0.4286,0.0034,4.5694,9728
312.22,0.4241,0.0017,7.1194,10240
312.32,0.4256,0.0026,9.9550,10240
312.42,0.4279,0.0021,9.0037,9728
312.52,0.4336,0.0015,8.7193,10240
312.62,0.4262,0.0028,9.2239,10240
312.73,0.4303,0.0037,4.7540,9728
312.83,0.4352,-0.0005,8.4887,10240
312.93,0.4332,0.0032,8.5282,10240
313.03,0.4282,0.0030,8.1602,9728
313.13,0.4292,0.0038,9.8732,10240
313.23,0.4314,0.0010,8.3870,10240
313.33,0.4302,0.0037,8.3091,9728
313.43,0.4296,0.0022,7.8635,10240
313.53,0.4274,0.0021,7.5584,10240
313.63,0.4365,0.0031,9.4197,9728
