t_s,media_mA,min_mA,max_mA,n
110.23,27.7526,17.7206,44.5743,2048
110.25,27.5604,18.1974,48.8536,2048
110.27,29.9565,18.5318,49.8386,2048
110.29,27.7368,18.1497,44.4669,2048
110.31,27.4810,18.2929,44.6280,2048
110.33,27.7798,18.1974,45.1658,2048
110.35,27.4052,18.1020,44.6280,2048
110.37,27.7555,17.7683,44.9506,2048
110.39,27.3838,17.9112,44.9506,2048
110.41,27.7737,18.3885,45.0044,2048
110.43,27.3419,18.1974,44.8430,2048
110.45,27.8610,18.1020,44.7355,2048
110.47,27.1619,18.1497,44.6280,2048
110.49,27.8850,17.9589,45.1658,2048
110.51,27.1491,18.1020,45.0582,2048
110.54,27.8069,17.9589,44.6280,2048
110.56,27.3505,17.9112,44.6817,2048
110.58,27.6743,17.9589,44.7355,2048
110.60,27.4085,18.4362,44.4132,2048
110.62,27.5936,17.9112,45.0044,2048
110.64,27.5121,18.0543,44.5743,2048
110.66,27.5487,17.6730,44.4132,2048
110.68,27.8686,17.9589,44.5206,2048
110.70,27.2838,17.8636,44.4669,2048
110.72,27.8856,17.8159,44.5743,2048
110.74,27.2435,18.0066,44.6280,2048
110.76,27.9061,17.8636,45.4352,2048
110.78,27.2145,17.9589,44.8968,2048
110.80,27.9376,17.6730,45.1120,2048
110.82,27.2474,17.6254,44.7355,2048
110.84,27.9358,18.2929,44.9506,2048
110.86,27.5102,17.9112,44.7355,2048
110.88,27.5841,17.8636,45.3813,2048
110.90,27.5929,18.4840,44.9506,2048
110.92,27.5023,18.1020,45.1120,2048
110.95,27.8686,18.2929,44.8430,2048
110.97,27.2192,17.9112,44.2522,2048
110.99,27.8704,17.9112,44.5206,2048
111.01,27.1590,17.6254,44.5206,2048
111.03,27.8152,18.2929,44.6817,2048
111.05,27.1108,17.9589,44.7355,2048
111.07,33.7151,14.6965,46.6237,2048
111.09,39.2073,19.7308,46.8946,2048
111.11,39.2610,19.9233,46.5154,2048
111.13,39.1944,19.4424,46.4072,2048
111.15,39.2662,19.6347,47.9266,2048
111.17,39.3193,19.4424,46.4613,2048
111.19,39.3776,19.8752,46.8946,2048
111.21,39.2257,19.7789,47.1115,2048
111.23,39.1604,18.8668,47.8178,2048
111.25,39.6742,20.1160,49.5099,2048
111.27,41.1871,19.2024,50.0580,2048
111.29,39.2589,19.7789,46.7862,2048
111.31,39.3258,18.8190,47.8178,2048
111.33,39.2919,19.8271,46.6779,2048
111.35,32.7684,6.8024,57.6274,2048
111.37,28.5971,23.9593,49.1815,2048
111.40,28.4833,24.1067,47.5459,2048
111.42,28.5190,23.9102,47.3286,2048
111.44,28.4446,23.4199,47.6547,2048
111.46,32.0255,13.5746,47.1658,2048
111.48,33.9878,14.9310,44.9506,2048
111.50,29.1127,17.8159,44.4132,2048
111.52,29.4852,18.1497,44.6280,2048
111.54,29.4929,18.2929,44.8430,2048
111.56,29.0233,18.2452,44.4669,2048
111.58,29.6507,18.3885,44.5206,2048
111.60,29.3173,18.1974,44.6817,2048
111.62,29.3206,18.0543,44.8430,2048
111.64,29.6968,18.0543,45.1658,2048
111.66,29.3181,17.7206,44.9506,2048
111.68,29.3850,18.0066,44.8968,2048
111.70,29.7186,18.3407,45.3813,2048
111.72,28.9864,18.2452,44.7892,2048
111.74,29.7393,18.1497,45.0044,2048
111.76,29.5117,17.9589,45.3813,2048
111.78,29.2229,18.1020,44.7355,2048
111.80,29.7062,18.0066,44.6817,2048
111.83,28.9404,18.0066,44.6280,2048
111.85,29.6844,17.8636,44.9506,2048
111.87,29.5152,17.6730,44.7355,2048
111.89,29.0849,18.2452,44.5206,2048
111.91,29.6393,17.5778,45.1658,2048
111.93,29.2097,18.0543,44.4669,2048
111.95,29.3087,18.0543,44.5743,2048
111.97,29.6127,18.1497,44.7355,2048
111.99,28.9877,18.1020,45.3813,2048
112.01,29.5547,17.8636,44.6280,2048
112.03,29.4693,18.1497,45.1120,2048
112.05,29.1623,18.2929,45.0044,2048
112.07,29.7017,18.1974,45.0044,2048
112.09,29.2921,17.9112,45.1120,2048
112.11,29.4509,18.1020,45.3813,2048
112.13,29.7299,17.9112,45.0582,2048
112.15,29.0172,17.9112,44.9506,2048
112.17,29.6658,17.7683,44.7892,2048
112.20,29.6262,18.3885,44.8968,2048
112.22,29.0298,17.5303,44.6817,2048
112.24,29.3536,17.9112,44.6817,2560
112.26,31.4623,18.3885,48.9082,2048
112.28,29.7201,18.2452,46.4613,2048
112.30,29.4032,17.9589,44.6817,2048
112.32,29.5785,18.2929,44.5743,2048
112.34,32.3061,14.7434,46.1909,2048
112.36,39.2374,19.8752,47.1658,2048
112.38,39.2752,19.5385,46.4072,2048
112.40,39.1877,19.7308,47.1115,2048
112.42,39.2867,19.3464,48.0900,2048
112.44,39.3296,19.7308,46.3531,2048
112.46,39.3974,19.8271,46.3531,2048
112.49,39.2357,19.2984,47.1115,2048
112.51,39.1854,19.0585,47.8722,2048
112.53,39.1440,19.6347,46.0828,2048
112.55,39.3119,19.7789,46.6237,2048
112.57,39.2721,19.1544,46.3531,2048
112.59,39.4372,19.8271,46.6237,2048
112.61,39.2534,19.4424,47.2201,2048
112.63,35.0940,7.7931,54.3175,2048
112.65,28.3700,23.8612,50.1678,2048
112.67,28.5348,23.7630,47.1658,2048
112.69,28.4293,23.9593,47.2201,2048
112.71,28.4973,23.8121,47.1115,2048
112.73,30.4697,13.7611,46.8404,2048
112.75,35.3122,15.2599,44.9506,2048
112.77,29.6886,18.5797,44.5743,2048
112.79,29.0538,17.9112,45.0582,2048
112.81,29.4995,18.4840,44.7355,2048
112.83,29.4290,18.3885,44.7892,2048
112.85,29.0600,18.2929,44.8968,2048
112.88,29.6707,17.9589,44.9506,2048
112.90,29.2554,18.5318,44.5206,2048
112.92,29.3850,18.2929,45.2197,2048
112.94,29.7046,18.2452,45.1658,2048
112.96,29.0022,18.1974,45.1658,2048
112.98,29.6475,18.1020,44.7892,2048
113.00,29.6920,18.2452,45.2735,2048
113.02,29.0110,18.3407,45.1658,2048
113.04,29.7497,18.3407,44.8430,2048
113.06,29.1173,18.3407,44.6280,2048
113.08,29.5757,17.8636,44.9506,2048
113.10,29.4577,18.0543,45.1658,2048
113.12,29.1358,17.8636,45.1120,2048
113.14,29.6834,18.0543,44.8968,2048
113.16,29.1974,18.0066,45.1120,2048
113.18,29.3767,18.0066,45.0044,2048
113.20,29.6371,18.1497,44.9506,2048
113.22,28.8777,18.3407,44.8430,2048
113.24,29.5948,18.2929,44.6817,2048
113.26,31.3690,18.7232,49.5099,2048
113.28,29.5280,18.5797,46.3531,2048
113.30,29.7411,18.1020,45.0582,2048
113.32,29.1374,18.3407,45.5969,2048
113.34,29.4728,18.2929,44.8430,2048
113.36,29.5824,17.7206,45.0044,2048
113.39,29.0821,17.7206,44.8968,2048
113.41,29.7525,18.2929,45.2197,2048
113.43,29.6186,18.0066,45.4891,2048
113.45,29.1103,18.2929,44.7355,2048
113.47,29.7118,18.2452,45.1658,2048
113.49,29.0559,18.2929,44.4669,2048
113.51,29.5826,18.2452,45.1120,2048
113.53,29.6219,17.7206,44.5206,2048
113.55,28.9841,18.2452,45.1120,2048
113.57,29.5506,18.1974,44.5743,2048
113.59,29.2849,18.2929,45.0044,2048
113.61,29.1498,18.1974,44.7355,2048
113.63,36.2064,14.8372,46.7862,2048
113.65,39.2361,19.5866,46.6779,2048
113.67,39.2492,19.8752,46.2449,2048
113.69,39.2134,19.4905,46.4072,2048
113.71,39.3049,19.3944,47.6547,2048
113.73,39.3390,19.8752,46.6779,2048
113.75,39.3866,19.9715,46.9488,2048
113.78,39.2416,19.6827,47.3286,2048
113.80,39.1632,18.5797,47.5459,2048
113.82,39.1634,19.6827,46.9488,2048
113.84,39.3276,19.6347,46.6779,2048
113.86,39.3070,19.9233,47.3829,2048
113.88,39.3672,19.4424,47.6547,2048
113.90,39.3078,19.3464,47.1115,2048
113.92,37.1706,14.6027,46.1909,2048
113.94,38.3178,29.6823,44.6280,2048
113.96,38.3149,29.8841,44.3595,2048
113.98,38.3282,29.2792,44.6817,2048
114.00,38.3181,29.5814,44.6280,2048
114.02,38.3071,29.2289,44.3595,2048
114.04,38.3077,29.1786,44.6280,2048
114.06,38.2885,29.1283,44.8430,2048
114.08,38.3204,29.5311,45.0582,2048
114.10,38.3304,29.5311,44.4669,2048
114.12,38.3122,29.4303,44.4132,2048
114.14,35.4369,2.1779,44.6817,2048
114.16,21.6932,2.5508,65.6796,2048
114.18,37.4642,24.5002,66.4354,2048
114.21,36.9164,24.4509,63.5016,2048
114.23,35.2661,24.0084,62.5237,2048
114.25,37.3718,24.4509,62.8684,2048
114.27,36.4378,24.0576,62.7535,2048
114.29,36.6183,24.2050,62.7535,2048
114.31,35.6144,24.5494,62.2941,2048
114.33,36.9551,23.7140,63.2136,2048
114.35,36.4848,23.5179,62.5237,2048
114.37,36.4954,23.7630,62.8110,2048
114.39,35.6292,24.3033,62.7535,2048
114.41,37.0305,24.0576,63.0410,2048
114.43,36.6536,24.3525,62.6385,2048
114.45,36.6572,24.3525,63.3288,2048
114.47,35.3437,24.5494,62.2941,2048
114.49,37.3446,24.3033,62.8110,2048
114.51,36.6521,24.2542,62.1793,2048
114.53,34.6411,23.9593,62.4662,2048
114.55,37.3668,24.0084,63.2136,2048
114.57,36.5243,23.9593,63.6169,2048
114.60,36.7858,23.9593,63.5016,2048
114.62,35.1248,24.1067,61.8354,2048
114.64,37.3664,24.2542,62.2941,2048
114.66,36.4852,24.4017,62.4662,2048
114.68,36.8234,24.2542,62.9835,2048
114.70,35.6800,24.0576,62.6960,2048
114.72,36.7513,24.3525,63.0410,2048
114.74,36.3743,24.0576,62.6960,2048
114.76,36.5268,24.0084,62.7535,2048
114.78,35.8863,24.5002,62.7535,2048
114.80,36.7905,24.2542,62.6385,2048
114.82,36.3901,24.5002,62.4662,2048
114.84,36.8004,23.7140,62.8110,2048
114.86,35.2243,24.1067,62.3514,2048
114.88,36.8042,24.0084,63.1561,2048
114.90,36.5763,24.1558,63.2136,2048
114.92,35.6633,23.8612,63.0410,2048
114.95,37.0889,24.4017,62.6385,2048
114.97,36.4505,24.1558,62.9259,2560
114.99,37.5785,24.3033,61.8927,1536
115.01,36.9380,24.4017,62.5811,2560
115.03,36.2546,23.9593,61.8354,2048
115.05,37.4575,24.0576,62.5237,2048
115.07,36.8794,24.1067,62.5237,2048
115.09,36.9437,24.4509,62.9259,2048
115.11,37.3374,24.4017,62.1793,2048
115.13,37.7156,24.5494,62.8684,2048
115.15,37.5330,24.3525,62.8110,2048
115.17,38.9006,24.4017,66.4354,2048
115.19,37.7770,24.5002,62.9835,2048
115.21,37.2441,24.1558,62.0646,2048
115.23,37.0263,24.4017,63.2712,2048
115.25,38.7232,24.4509,62.5237,2048
115.28,37.0856,24.0084,62.9835,2048
115.30,36.9298,24.2050,62.9835,2048
115.32,39.1385,24.3033,62.5811,2048
115.34,37.2855,24.2542,62.2367,2048
115.36,36.8971,24.2050,62.7535,2048
115.38,38.5931,24.4509,62.2367,2048
115.40,37.8482,24.3033,63.0410,2048
115.42,38.2281,24.3525,63.3288,2048
115.44,38.3423,24.2542,62.7535,2048
115.46,36.5845,24.4017,62.9835,2048
115.48,38.2140,24.3525,62.5237,2048
115.50,38.3526,24.2542,62.9835,2048
115.52,37.7020,24.3033,62.6385,2048
115.54,36.3169,24.2542,63.1561,2048
115.56,38.9382,24.6972,63.0410,2048
115.58,37.1085,24.3525,63.0985,2048
115.60,38.8599,24.5987,63.5016,2048
115.62,37.1553,24.5494,62.9835,2048
115.64,36.8794,24.5002,61.9500,2048
115.66,39.0271,24.5494,63.4440,2048
115.68,37.1107,24.3525,63.0985,2048
115.70,38.9883,23.9593,62.8110,2048
115.72,36.8164,24.5002,62.8684,2048
115.75,37.4249,23.9593,63.5016,2048
115.77,38.6740,24.3033,63.4440,2048
115.79,37.8290,24.4017,62.8684,2048
115.81,36.6637,24.0084,62.5237,2048
115.83,38.7999,24.7465,62.7535,2048
115.85,37.7760,24.2542,62.5237,2048
115.87,38.3406,24.2542,62.6960,2048
115.89,38.1550,24.2050,62.9259,2048
115.91,36.8725,24.5494,62.9259,2048
115.93,37.8048,24.1067,62.4662,2048
115.95,38.7914,24.5494,62.7535,2048
115.97,37.3583,24.2542,62.9835,2048
115.99,37.0887,24.2050,62.4662,2048
116.01,38.8297,24.3033,62.5237,2048
116.03,37.3513,24.1067,62.9259,2048
116.05,38.9042,24.4017,62.2941,2048
116.07,37.2394,24.4017,62.8110,2048
116.09,36.9828,24.3033,62.4662,2048
116.11,38.9603,24.3525,62.8684,2048
116.13,36.8275,24.2050,62.6960,2048
116.16,38.8468,24.5494,62.7535,2048
116.18,38.9244,25.5860,66.4354,2048
116.20,37.8285,23.8612,63.2136,2048
116.22,38.7028,24.2050,62.9259,2048
116.24,37.9207,24.5987,62.2941,2048
116.26,36.7465,24.0084,62.6385,2048
116.28,37.6135,24.5002,62.0646,1536
116.30,39.2251,24.2050,62.6385,2048
116.32,37.4049,24.5002,62.1793,2048
116.34,38.7956,23.8121,62.9835,2048
116.36,36.8084,24.4017,62.3514,2048
116.38,37.9690,24.2542,62.2941,2048
116.40,38.2768,24.2542,62.6960,2048
116.42,35.3193,24.3033,64.3095,2048
116.44,36.3196,24.3525,62.9259,2048
116.46,34.1520,24.1067,62.1793,2048
116.48,34.2730,23.7630,61.6635,2048
116.50,36.5156,24.2050,64.3095,2048
116.52,32.6876,24.2050,63.6169,2560
116.54,36.5720,24.2050,63.6745,2048
116.56,34.6572,24.0084,63.0985,2048
116.59,33.7055,24.3525,63.3864,2048
116.61,36.3860,24.2050,63.0985,2048
116.63,33.9388,24.3033,62.6960,2048
116.65,34.1264,24.0576,61.8354,2048
116.67,33.0645,24.2050,61.7781,2048
116.69,36.2558,24.0084,63.2136,2048
116.71,35.2140,24.1067,62.9835,2048
116.73,33.1863,23.9593,63.9052,2048
116.75,36.3817,24.3033,62.9835,2048
116.77,34.1474,24.4509,62.9835,2048
116.79,34.1652,24.2050,63.4440,2048
116.81,36.5822,24.4017,64.1939,2048
116.83,33.0611,24.5494,63.1561,2048
116.85,36.5223,24.4017,62.6385,2048
116.87,35.2819,24.3033,64.4250,2048
116.89,36.1231,24.1558,63.9630,2048
116.91,32.2180,24.0084,63.9052,2048
116.93,36.6547,24.4017,63.1561,2048
116.95,34.5965,24.1558,63.6745,2048
116.98,33.7466,24.3033,63.0410,2048
117.00,36.2905,24.3525,64.0207,2048
117.02,34.1572,24.3525,64.5407,2048
117.04,35.5609,23.9593,63.4440,2048
117.06,36.1204,24.3525,63.1561,2048
117.08,35.2510,24.5002,63.9052,2048
117.10,33.0528,23.8612,63.3288,2048
117.12,36.2996,24.3033,63.0985,2048
117.14,34.4719,24.0576,63.3864,2048
117.16,34.2176,24.2542,66.4354,2048
117.18,38.1432,25.4871,64.3095,2048
117.20,33.5335,23.7140,62.5237,2048
117.22,35.8023,24.4017,63.4440,2048
117.24,36.3831,24.3033,63.8475,2048
117.26,34.9186,23.9593,62.9259,2048
117.28,33.4069,24.3033,62.8110,2048
117.30,36.2871,24.1558,63.6169,2048
117.32,34.1561,23.9102,63.8475,2048
117.34,34.1824,24.0576,63.2712,2048
117.36,36.6379,23.9102,62.9835,2048
117.38,32.8166,23.4199,63.2136,2048
117.41,36.3944,24.4509,62.8110,2048
117.43,36.1667,24.0576,63.7899,2048
117.45,34.8226,24.3525,62.5237,2048
117.47,33.6781,23.8612,62.5237,2048
117.49,36.5881,24.3033,63.6745,2048
117.51,33.5508,23.7630,63.9052,2048
117.53,34.7892,24.2050,62.8110,2048
117.55,36.2068,24.1558,63.0985,2048
117.57,33.6332,24.4509,63.2136,2048
117.59,35.6840,24.5002,63.0410,2048
117.61,36.5400,24.5002,63.4440,2048
117.63,33.8971,24.3033,62.9259,2048
117.65,34.3692,24.3525,62.1793,2048
117.67,36.3636,24.5002,63.3288,2048
117.69,33.1820,24.1558,62.0646,2048
117.71,35.2814,24.2050,63.3864,2048
117.73,36.0741,24.2050,63.4440,2048
117.75,34.3383,24.0576,62.7535,2048
117.77,35.0895,24.3525,63.4440,2048
117.79,36.5709,24.4509,63.0985,2048
117.81,33.9039,24.1558,62.1793,2048
117.84,34.5293,23.9102,63.3288,2048
117.86,36.2700,24.1558,62.7535,2048
117.88,32.5900,24.2542,62.7535,2048
117.90,35.7309,24.3525,62.7535,2048
117.92,35.7160,24.1558,63.6169,2048
117.94,35.2853,23.9593,62.3514,2048
117.96,34.2442,24.2050,63.0985,2048
117.98,36.2676,24.0084,64.3095,2048
118.00,34.5317,24.4017,63.2136,2048
118.02,33.8698,24.2050,61.6063,2048
118.04,36.6329,24.4509,62.8110,2048
118.06,33.3484,24.1558,62.3514,2048
118.08,35.0624,23.9102,63.0410,2048
118.10,36.3455,24.3033,62.8110,2048
118.12,32.2046,24.1067,61.1487,2048
118.14,36.2343,24.2050,63.7899,2048
118.16,35.9536,24.6479,63.4440,2048
118.18,37.1114,24.2542,63.2136,2048
118.20,34.4558,24.2050,64.0784,2048
118.23,36.4852,24.1558,62.8684,2048
118.25,32.8403,23.9593,62.7535,2048
118.27,35.5122,24.2542,62.3514,2048
118.29,35.8674,24.3033,63.2712,2048
118.31,32.5421,24.4017,61.7781,2048
118.33,36.3061,24.0576,63.0410,2048
118.35,34.9312,24.2542,62.0073,2048
118.37,36.1885,24.1558,62.5237,2048
118.39,34.7790,24.3525,63.0985,2048
118.41,36.2747,24.0576,62.4662,2048
118.43,32.4462,24.1067,62.0646,2048
118.45,35.9757,24.1558,63.0985,2048
118.47,35.5026,24.3525,62.9259,2048
118.49,32.9455,24.1067,62.9259,2048
118.51,36.6037,24.2050,63.9052,2048
118.53,34.1437,23.8121,62.7535,2048
118.55,36.2144,24.2542,61.7208,2048
118.58,35.2353,24.2542,63.5016,2048
118.60,36.1219,23.8612,63.0410,2048
118.62,32.2426,23.9593,61.8354,2048
118.64,36.4979,23.7630,64.2517,2048
118.66,34.6295,24.2050,63.0985,2048
118.68,33.6691,23.8121,62.4088,2048
118.70,36.4020,24.3033,63.8475,2560
118.72,33.2279,24.5002,63.3288,1536
118.74,35.7645,24.3525,62.4662,2048
118.76,35.8893,24.1067,63.4440,2048
118.78,34.9691,24.0084,62.8110,2560
118.80,33.8570,24.2050,63.5592,2048
118.82,36.3760,23.9593,64.0784,2048
118.84,33.6415,24.0576,62.9835,2048
118.86,34.6786,24.0576,63.7899,2048
118.88,36.3504,24.1067,63.2136,2048
118.90,33.6722,24.3525,63.3288,2048
118.93,35.5407,24.3525,62.2367,2048
118.95,36.4913,24.4017,63.5592,2048
118.97,33.8946,24.3525,62.9835,2048
118.99,34.4552,24.4509,63.2136,2048
119.01,35.7837,24.1558,63.5016,2048
119.03,32.5499,24.1067,61.3774,2048
119.05,34.6027,24.3525,62.4662,2048
119.07,35.7419,24.2542,62.4088,2048
119.09,33.9330,24.1067,62.8110,2048
119.11,34.2410,23.6649,62.9835,2048
119.13,35.6447,24.5002,63.7899,2560
119.15,33.9929,24.0576,62.5237,2048
119.18,35.2761,24.1067,63.6745,2048
119.20,36.0184,23.8121,62.9259,2048
119.22,32.3114,24.1558,63.3288,2048
119.24,35.2559,23.8121,63.6169,2048
119.26,35.1068,24.3033,62.9835,2048
119.28,34.9270,24.1067,63.2136,2048
119.30,34.3348,23.8612,62.5237,2048
119.32,35.9797,23.9102,63.2136,2048
119.34,33.1356,24.1558,62.1793,2048
119.36,34.4053,23.9102,63.3288,2048
119.38,35.6928,24.1558,63.8475,2048
119.40,32.0458,24.1067,62.6385,2048
119.42,35.6062,24.3033,63.9630,2048
119.44,34.7923,24.1067,63.6169,2048
119.46,35.7581,24.1558,64.0207,2048
119.48,33.2763,24.3033,63.5016,1536
119.50,35.9811,24.0084,62.9259,2560
119.52,32.7026,24.1558,63.5592,2048
119.54,34.9650,24.3525,62.5811,2048
119.56,35.4579,24.3033,63.6169,2048
119.59,32.1345,24.3033,62.4088,2048
119.61,35.6413,24.0084,63.3864,2048
119.63,34.5254,24.0084,63.0410,2048
119.65,33.0302,23.9593,63.7899,2048
119.67,36.0541,24.3033,63.7899,2048
119.69,33.6607,24.1558,62.5237,2048
119.71,35.3367,24.1558,63.0985,2048
119.73,35.3890,24.2050,63.3288,2048
119.75,35.0663,24.3525,63.2136,2048
119.77,32.5512,24.1067,63.0410,2048
119.79,35.9222,23.5669,63.4440,2048
119.81,33.9886,23.9593,62.4088,2048
119.83,33.6286,24.2050,64.0784,2048
119.85,35.6604,24.3033,63.7322,2048
119.87,33.2505,24.2050,63.9052,2048
119.89,35.5206,24.0576,62.9835,2048
119.91,35.8933,24.1067,64.0784,2048
119.93,34.2478,24.0576,62.5237,2048
119.96,33.2984,24.2050,63.2136,2048
119.98,35.8022,24.3525,62.7535,2048
120.00,33.8633,23.9593,64.3672,2048
120.02,33.7509,24.1067,63.4440,2048
120.04,35.8159,24.1558,63.0985,2048
120.06,33.0733,24.0084,64.0207,2048
120.08,35.5752,23.8612,63.0985,2048
120.10,35.8928,24.1067,63.6169,2048
120.12,34.2120,24.2542,62.9835,2048
120.14,33.3481,23.9102,63.6745,2048
120.16,35.9902,24.2542,64.1362,2048
120.18,35.3993,25.4376,64.0784,2048
120.20,34.0478,24.1558,63.1561,2048
120.22,35.9988,24.3033,63.3288,2048
120.24,33.3636,23.9102,63.0985,2048
120.26,34.7436,24.0084,62.9259,2048
120.28,35.5645,24.0576,63.0410,2048
120.30,34.8319,24.3033,63.2136,2048
120.32,32.7659,24.0576,63.0985,2048
120.34,35.9776,24.5002,63.1561,2048
120.36,33.7129,24.3033,62.8110,2048
120.38,33.8406,24.0084,63.9052,2048
120.41,35.6958,24.4509,63.1561,2048
120.43,33.1287,24.4017,63.3864,2048
120.45,35.6787,24.2542,62.8684,2048
120.47,35.7894,24.6479,63.2712,2048
120.49,34.3568,23.8612,63.0410,2048
120.51,33.1519,24.2050,62.8110,2048
120.53,35.8516,23.7630,63.2712,2048
120.55,33.7769,24.2050,63.0410,2048
120.57,33.8440,24.3033,62.5811,2048
120.59,35.7346,24.3525,63.5592,2048
120.61,33.3217,24.1558,62.8110,2048
120.63,35.3222,24.2050,62.5237,2048
120.65,35.9585,24.0576,63.2712,2048
120.67,33.9287,24.1558,64.2517,2048
120.69,33.6051,24.2050,63.0410,2048
120.71,35.6336,24.3033,63.2136,2048
120.73,33.3199,24.3033,63.2136,2048
120.75,34.3114,24.2050,62.8110,2048
120.77,36.0287,24.5002,62.9835,2048
120.79,33.5518,23.8612,62.5237,2048
120.82,35.2225,24.3033,62.6960,2048
120.84,35.7030,24.0084,63.7899,2048
120.86,34.0177,24.4017,62.8110,2048
120.88,33.6286,24.0576,63.1561,2048
120.90,35.9631,24.1067,63.3864,2048
120.92,32.3609,24.2542,63.7899,2048
120.94,35.2224,24.3033,63.6745,2048
120.96,35.1671,24.2050,63.7322,2048
120.98,34.6810,24.2050,62.2941,2048
121.00,34.5507,24.2542,64.3095,2048
121.02,35.8255,24.0084,63.8475,2048
121.04,33.3395,23.9593,63.0985,2048
121.06,34.1947,24.2050,61.9500,2048
121.08,35.8910,24.3525,63.0410,2048
121.10,31.9177,23.9593,63.2712,2048
121.12,35.6956,24.3033,62.6960,2048
121.14,34.7393,24.0576,62.6385,2048
121.16,33.7272,24.4509,64.3095,2048
121.18,37.0147,24.1067,64.4250,2048
121.20,34.1178,24.1558,63.9630,2048
121.23,35.6671,24.5002,62.2941,2048
121.25,35.0427,24.1558,62.8110,2048
121.27,35.3345,24.1067,63.6169,2048
121.29,32.2261,24.1558,62.0646,2048
121.31,35.5983,24.2050,63.5016,2048
121.33,34.5282,24.1558,64.0207,2048
121.35,33.0217,23.9593,63.0985,2048
121.37,36.0667,24.4017,63.5016,2048
121.39,33.7077,23.9102,63.6745,2048
121.41,36.1430,24.2542,62.5237,2048
121.43,33.8247,23.8121,63.6169,2048
121.45,35.9168,24.1067,63.3288,2048
121.47,32.1580,24.2542,62.6385,2048
121.49,35.3542,24.0084,64.4250,2048
121.51,35.0272,24.0576,63.6745,2048
121.53,32.5924,24.2542,63.6745,2048
121.55,35.8114,24.2050,64.0784,2048
121.57,34.3112,23.9593,63.3288,2048
121.59,35.6995,24.2542,63.0410,2048
121.61,34.4056,23.7630,63.2136,2048
121.63,35.9744,24.5002,63.6745,2048
121.65,31.6940,23.9593,63.6169,2048
121.68,35.8837,24.4017,63.6745,2048
121.70,34.4153,24.1067,63.9052,2048
121.72,33.1177,24.1067,64.3672,2048
121.74,35.6233,24.1067,63.1561,2048
121.76,34.0689,24.3033,63.3864,2048
121.78,35.4556,24.1067,62.9835,2048
121.80,35.2420,24.2542,64.1939,2048
121.82,35.1167,23.8612,63.6745,2048
121.84,32.4556,24.0576,63.1561,2048
121.86,35.6234,24.0576,63.9630,2048
121.88,34.5899,24.5002,63.4440,2048
121.90,33.1019,23.9593,63.3864,2048
121.92,35.9972,23.8612,64.3672,2048
121.94,33.4372,24.3525,63.2712,2048
121.96,35.3709,24.3525,62.5811,2048
121.98,35.6077,24.1067,63.1561,2048
122.00,34.7988,23.7630,63.1561,2048
122.02,32.8031,24.3033,63.2712,2048
122.04,35.8096,24.2050,62.6960,2048
122.06,33.8937,24.1067,63.2136,2048
122.09,33.6258,24.2050,62.6385,2048
122.11,35.8540,24.3525,63.4440,2048
122.13,33.0062,24.3033,62.5237,2048
122.15,35.8206,24.3525,63.2712,2048
122.17,36.5686,24.5002,64.9240,2048
122.19,34.2237,24.3033,67.1912,2048
122.21,34.5126,24.2050,63.3864,2048
122.23,36.3917,24.2542,62.9835,2048
122.25,35.6743,24.3033,62.9835,2048
122.27,35.5654,24.3033,62.1220,2048
122.29,36.2117,24.2542,62.5237,2048
122.31,36.4473,24.4017,63.0410,2048
122.33,36.2140,24.1067,62.5237,2048
122.35,36.4344,24.2542,63.2136,2048
122.37,36.2175,24.2542,62.5811,2048
122.39,34.4587,24.1067,62.8110,2048
122.41,36.0613,24.1067,62.8684,2048
122.43,36.2017,24.2542,62.9835,2048
122.45,36.1189,23.9102,62.9259,2048
122.47,36.1519,24.0084,62.9835,2048
122.49,36.1489,24.1558,63.0410,2048
122.51,36.0706,24.2542,62.3514,2048
122.54,36.2170,24.3525,62.5237,2048
122.56,36.2787,23.8612,62.5811,2048
122.58,36.2216,24.1067,62.5811,2048
122.60,36.0176,24.2542,62.2367,2048
122.62,36.2929,24.4017,63.0410,2048
122.64,35.9844,24.1067,63.0985,2048
122.66,34.3693,24.1558,62.9835,2048
122.68,36.2410,24.1558,62.6960,2048
122.70,36.4196,23.7140,62.4088,2048
122.72,36.3233,23.5179,62.7535,2048
122.74,36.4438,23.9593,62.9835,2048
122.76,36.3079,23.9593,62.6385,2048
122.78,35.1415,24.5002,62.4088,2048
122.80,36.3083,23.8612,63.0410,2048
122.82,37.2191,24.2542,62.8110,2048
122.84,36.8340,24.3033,62.9835,2048
122.86,37.1183,23.8121,62.2941,2048
122.88,36.9401,24.0084,62.2367,2048
122.90,37.1624,24.1558,63.0985,2048
122.92,34.9862,24.4017,62.2367,2048
122.95,37.0924,24.1558,62.5237,2048
