device_time_ms,ax,ay,az,gx,gy,gz,temp,hum,pres,label
121554,38308.0,0.0,9982928.0,1065.0,-4261.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
121564,33519.0,-14365.0,10000885.0,0.0,-4793.0,-1597.0,21340000.0,55323000.0,100278000.0,idle
121574,11971.0,-19154.0,9998491.0,0.0,-5326.0,-1597.0,21340000.0,55323000.0,100278000.0,idle
121584,22745.0,-4788.0,10010462.0,1065.0,-4793.0,-2663.0,21340000.0,55323000.0,100278000.0,idle
121594,22745.0,0.0,10015251.0,0.0,-4261.0,-3195.0,21340000.0,55323000.0,100278000.0,idle
121604,27534.0,4788.0,10005674.0,-532.0,-3195.0,-3195.0,21340000.0,55323000.0,100278000.0,idle
121614,34716.0,-3591.0,9975745.0,0.0,-4261.0,-4261.0,21340000.0,55323000.0,100278000.0,idle
121624,40702.0,-3591.0,9990111.0,0.0,-4793.0,-1065.0,21340000.0,55323000.0,100278000.0,idle
121634,28731.0,-3591.0,10002082.0,0.0,-4261.0,-1065.0,21340000.0,55323000.0,100278000.0,idle
121644,28731.0,-22745.0,10021236.0,1065.0,-3195.0,-3195.0,21340000.0,55323000.0,100278000.0,idle
121654,21548.0,-7182.0,10000885.0,2130.0,-3195.0,-2663.0,21340000.0,55323000.0,100278000.0,idle
121664,19154.0,-5985.0,9993702.0,1597.0,-4261.0,-1065.0,21340000.0,55323000.0,100278000.0,idle
121674,46688.0,-8379.0,9987717.0,0.0,-4793.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
121684,20351.0,-7182.0,9991308.0,-532.0,-3728.0,-2663.0,21340000.0,55323000.0,100278000.0,idle
121695,8379.0,1197.0,9985322.0,532.0,-5326.0,-3195.0,21340000.0,55323000.0,100278000.0,idle
121704,38308.0,-1197.0,10010462.0,1065.0,-4793.0,-1597.0,21340000.0,55323000.0,100278000.0,idle
121714,34716.0,-2394.0,9992505.0,0.0,-3728.0,-1597.0,21340000.0,55323000.0,100278000.0,idle
121724,16759.0,2394.0,9997294.0,-532.0,-3195.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
121734,31125.0,9577.0,9985322.0,0.0,-3195.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
121744,19154.0,3591.0,9992505.0,532.0,-4261.0,-2663.0,21340000.0,55323000.0,100278000.0,idle
121754,26337.0,-9577.0,10011659.0,532.0,-4793.0,-1597.0,21340000.0,55323000.0,100278000.0,idle
